,Unnamed: 0,label,affairVoteId,meaningYesText,meaningNoText,numYes,numNo,numAbst,section,artId,orientation,progvscons,name,group,vote,Genre,Âge,District
1853,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Sophie DUCREY,AC,1.0,F,18-30,Monthey
1854,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Marius DUMOULIN,PDC,1.0,H,65+,Sion
1855,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Jean-Marc DUPONT,AdG,1.0,H,45-65,Martigny
1856,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Christian ESCHER,CSPO,1.0,H,30-45,Brig
1857,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Florian EVEQUOZ,AC,1.0,H,30-45,Conthey
1859,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Natascha FARQUET,VLR,1.0,F,30-45,Martigny
1860,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Florent FAVRE,PDC,1.0,H,18-30,Conthey
1861,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Mélanie FOLLONIER,VLR,1.0,F,18-30,Hérens
1862,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Sandro FONTANA,PDC,1.0,H,45-65,Monthey
1864,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Sabine FOURNIER,LES VERTS,1.0,F,45-65,St-Maurice
1865,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Damien FUMEAUX,UDC,-1.0,H,18-30,Conthey
1866,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Claudia GAILLARD MOREND,LES VERTS,1.0,F,45-65,Hérens
1867,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Marc-Antoine GENOLET,UDC,-1.0,H,45-65,Hérens
1868,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,François GENOUD,VLR,1.0,H,65+,Sierre
1869,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Géraldine GIANADDA,VLR,1.0,F,45-65,Martigny
1870,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Géraldine GRANGES-GUENOT,UDC,-1.0,F,45-65,Martigny
1871,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Vincent GÜNTHER,LES VERTS,1.0,H,45-65,Martigny
1872,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Monika HOLZEGGER,ZUK-VS,1.0,F,45-65,Brig
1873,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Lukas JÄGER,SVPO,-1.0,H,65+,Leuk
1874,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Lukas KALBERMATTEN,CVPO,1.0,H,45-65,Westlich Raron
1875,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Dominik KNUBEL,CVPO,-1.0,H,30-45,Westlich Raron
1876,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Michael KREUZER,SVPO,-1.0,H,30-45,Visp
1877,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Madeleine KUONEN-EGGO,ZUK-VS,1.0,F,45-65,Leuk
1878,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Alain LÉGER,PDC,1.0,H,30-45,Martigny
1879,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Jean-François LOVEY,AC,1.0,H,65+,Entremont
1880,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Damien LUISIER,PDC,1.0,H,18-30,Martigny
1881,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Natacha MARET,PDC,1.0,F,30-45,Entremont
1882,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Rainer MATHIER,CVPO,1.0,H,45-65,Leuk
1883,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Thomas MATTER,CSPO,1.0,H,45-65,Leuk
1884,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Kamy MAY,PDC,1.0,F,18-30,Entremont
1885,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Fabienne MURMANN,CVPO,1.0,F,30-45,Leuk
1886,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Jean-Daniel NANCHEN,LES VERTS,1.0,H,45-65,Sierre
1887,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Claude NANÇOZ,VLR,1.0,H,65+,Conthey
1888,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Edmond PERRUCHOUD,UDC,-1.0,H,65+,Sierre
1889,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Frédéric PITTELOUD,PDC,1.0,H,45-65,Hérens
1890,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Géraldine POUGET-ZUFFEREY,PDC,1.0,F,30-45,Sierre
1891,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Emilie PRAZ,AC,1.0,F,30-45,Sion
1892,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,François QUENNOZ,UDC,1.0,H,18-30,Sion
1893,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Damien RABOUD,UDC,1.0,H,30-45,Monthey
1894,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Pierre-Alain RAEMY,VLR,1.0,H,45-65,Sion
1895,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Célina RAMSAUER,AC,1.0,F,45-65,Sierre
1896,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Kurt REGOTZ,CSPO,1.0,H,65+,Brig
1897,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Jean-Pierre REY,VLR,1.0,H,45-65,Sierre
1898,761,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,2,0,-1,Caroline REYNARD,AdG,1.0,F,18-30,Sion
